user_id,email,country,signup_at_utc,last_seen_at_utc,status,status_is_anomalous,is_new_user,inactive_6m_flag,has_history_flag,payment_total_count,payment_success_count,payment_failed_count,payment_disputed_count,payment_refunded_count,payment_pending_count,payment_canceled_count,payment_issue_rate,payment_distinct_subscription_count,payment_distinct_brand_count,membership_total_count,membership_exit_count,membership_current_count,short_membership_count,avg_membership_duration_days,median_membership_duration_days,distinct_subscription_count,distinct_brand_count,membership_churn_rate,brand_switch_rate,complaint_total_count,complaint_reporter_count,complaint_target_count,complaint_open_count,complaint_escalated_count,complaint_resolved_count,complaint_total_severity,days_since_last_payment_raw,days_since_last_payment,days_since_last_complaint_raw,days_since_last_complaint,days_since_last_membership_end_raw,days_since_last_membership_end,days_since_last_seen,payment_risk_raw,complaint_risk_raw,membership_risk_raw,recency_risk_raw,payment_risk_norm,complaint_risk_norm,membership_risk_norm,recency_risk_norm,risk_score,risk_tier,risk_rank
1456,user_1456@yahoo.fr,IT,2021-04-17 04:16:08+00:00,2023-12-19 08:43:48+00:00,0.0,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.205462962962963,14.205462962962963,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.112,336.9705671296296,336.9705671296296,344.34555555555556,344.34555555555556,320.7651041666667,320.7651041666667,365.0,0.46160351661593096,2.96919621994636,2.1097578440355327,1.0,0.10206621582590533,0.8304771169942786,0.9006616360780646,1.0,57.01,high,408
1981,user_1981@gmail.com,BE,2021-05-06 20:30:37+00:00,2022-05-08 07:22:05+00:00,1.0,0,0,1,1,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,1.0,1.0,0.0,1.0,0.0,572.4766898148148,572.4766898148148,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.048,393.4766898148148,393.4766898148148,1531.7355671296295,1095.0,0.0,0.0,365.0,2.170040860096681,2.9086391567363363,0.34657359027997264,1.0,0.4798227283912704,0.8135394505206195,0.14795325336766554,1.0,56.56,high,409
1403,user_1403@gmail.com,CH,2021-05-09 01:42:48+00:00,2023-03-25 03:58:05+00:00,1.0,0,0,1,1,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.36,1.0,1.0,1.0,1.0,0.0,0.0,57.78768518518518,57.78768518518518,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.756,321.68662037037035,321.68662037037035,1685.5569328703705,1095.0,380.85726851851854,380.85726851851854,365.0,2.408331528254984,1.439405967787673,1.5397207708399179,1.0,0.5325117263951152,0.4025984238705051,0.657311185019916,1.0,56.52,high,410
1058,user_1058@outlook.com,AT,2023-10-11 03:54:24+00:00,2025-06-13 23:42:44+00:00,0.0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,326.1112037037037,326.1112037037037,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.112,325.1112037037037,325.1112037037037,445.81953703703704,445.81953703703704,0.0,0.0,301.0119907407407,3.13850499385269,2.123747006965284,0.34657359027997264,0.8246903855910704,0.6939620616880605,0.5940069840185974,0.14795325336766554,0.7956218896791671,56.49,high,411
113,user_113@hotmail.com,FR,2022-08-17 06:44:32+00:00,2024-01-09 00:01:49+00:00,0.0,0,0,1,1,16.0,10.0,4.0,0.0,1.0,1.0,0.0,0.31875,1.0,1.0,1.0,0.0,1.0,0.0,1019.8645138888888,1019.8645138888888,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.96,569.8645138888888,569.8645138888888,1026.8104166666667,1026.8104166666667,0.0,0.0,365.0,3.5093998110500397,1.4852523492471528,0.34657359027997264,1.0,0.7759714682417624,0.41542154766519207,0.14795325336766554,1.0,56.46,high,412
584,user_584@free.fr,CH,2021-11-01 00:59:28+00:00,2022-10-02 00:26:16+00:00,0.0,0,0,1,1,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,438.2894328703704,438.2894328703704,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,2.0,2.076,762.205,762.205,465.4525115740741,465.4525115740741,446.873900462963,446.873900462963,365.0,2.39861228866811,1.4392188415358171,1.5397207708399179,1.0,0.5303626829636221,0.40254608510316087,0.657311185019916,1.0,56.44,high,413
1594,user_1594@free.fr,FR,2024-07-24 12:21:41+00:00,2025-08-28 06:45:55+00:00,4.0,0,0,1,1,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.5599999999999999,1.0,1.0,1.0,0.0,1.0,0.0,462.4944097222222,462.4944097222222,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.56,344.4944097222222,344.4944097222222,1096.340150462963,1095.0,0.0,0.0,225.71811342592594,3.5327222558722604,1.9704339680264813,0.34657359027997264,0.6184057902080162,0.781128347687274,0.5511256918627598,0.14795325336766554,0.5551327645685322,56.29,high,414
842,user_842@yahoo.fr,,2021-09-12 12:05:38+00:00,2024-02-05 18:50:15+00:00,0.0,0,0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,331.2436689814815,331.2436689814815,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2480000000000002,330.28533564814813,330.28533564814813,1019.0239699074074,1019.0239699074074,0.0,0.0,365.0,3.145592845831381,1.8146049871723149,0.34657359027997264,1.0,0.6955292729500169,0.5075406967403213,0.14795325336766554,1.0,56.01,high,415
1094,user_1094@outlook.com,PT,2025-02-27 03:59:25+00:00,2026-03-23 09:05:00+00:00,0.0,0,0,0,1,13.0,9.0,2.0,1.0,0.0,1.0,0.0,0.29230769230769227,1.0,1.0,1.0,1.0,0.0,0.0,114.69195601851852,114.69195601851852,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0399999999999998,331.24641203703703,331.24641203703703,745.9763078703704,745.9763078703704,575.5544560185185,575.5544560185185,18.62152777777778,3.3846548065613096,1.5290326943610606,1.5397207708399179,0.05101788432267885,0.7483888132293139,0.42766680601051943,0.657311185019916,0.0,55.91,high,416
1832,user_1832@gmail.com,DE,2024-11-12 11:26:31+00:00,2026-01-21 09:40:43+00:00,99.0,1,0,0,1,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,1.0,0.0,1.0,0.0,484.8931597222222,484.8931597222222,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.56,337.8931597222222,337.8931597222222,711.9858449074075,711.9858449074075,0.0,0.0,79.59672453703703,3.9212934779799573,2.0715573488949204,0.34657359027997264,0.2180732179096905,0.867046224808601,0.5794096608507887,0.14795325336766554,0.08842011505372917,55.91,high,417
323,user_323@hotmail.com,,2023-04-13 23:02:23+00:00,2026-01-18 12:56:34+00:00,2.0,0,0,0,1,12.0,6.0,2.0,0.0,0.0,3.0,1.0,0.25833333333333336,1.0,1.0,1.0,0.0,1.0,0.0,1100.2716435185184,1100.2716435185184,1.0,1.0,0.0,0.0,6.0,2.0,4.0,2.0,0.0,2.0,3.5599999999999996,767.2716435185185,767.2716435185185,369.4868402777778,369.4868402777778,0.0,0.0,82.46071759259259,2.669796699782733,3.3702525605549716,0.34657359027997264,0.22591977422628107,0.5903248921693977,0.9426516210783947,0.14795325336766554,0.09756772716797434,55.83,high,418
1347,user_1347@yahoo.fr,BE,2024-12-25 06:25:36+00:00,2025-05-17 03:43:29+00:00,0.0,0,0,1,1,14.0,5.0,6.0,1.0,0.0,2.0,0.0,0.5785714285714285,1.0,1.0,1.0,0.0,1.0,0.0,1347.0591782407407,1347.0591782407407,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6000000000000001,956.0591782407407,956.0591782407407,767.9599652777778,767.9599652777778,0.0,0.0,328.84480324074076,4.972357463638521,0.4777693272308006,0.34657359027997264,0.9009446664129884,1.0,0.13363094389029612,0.14795325336766554,0.8845200705964135,55.81,high,419
1344,user_1344@hotmail.com,PT,2022-11-20 01:13:00+00:00,2025-05-07 21:59:32+00:00,0.0,0,0,1,1,7.0,2.0,1.0,1.0,1.0,2.0,0.0,0.5571428571428572,2.0,2.0,2.0,0.0,2.0,0.0,819.5829456018519,819.5829456018519,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.4800000000000001,325.1728587962963,325.1728587962963,397.4456944444444,397.4456944444444,0.0,0.0,338.08365740740743,4.17669736905766,0.4321503867188689,0.6993061443340549,0.9262565956367327,0.9235191669140277,0.12087143478740263,0.2985357859225219,0.9140290298212991,55.68,high,420
1657,user_1657@free.fr,IT,2021-03-29 02:59:00+00:00,2021-05-08 15:44:46+00:00,0.0,0,0,1,1,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.5,2.0,2.0,2.0,0.0,2.0,0.0,1400.1748900462962,1400.1748900462962,2.0,2.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.6400000000000001,1347.284189814815,1095.0,1757.9132638888889,1095.0,0.0,0.0,365.0,3.232867951399863,1.3233392819269632,0.6993061443340549,1.0,0.7148268723844531,0.37013484803636093,0.2985357859225219,1.0,55.67,high,421
734,user_734@hotmail.com,PT,2025-04-17 11:08:47+00:00,2026-04-07 07:56:02+00:00,0.0,0,0,0,1,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,948.1068287037037,948.1068287037037,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,2.872,708.1068287037037,708.1068287037037,667.2213310185185,667.2213310185185,0.0,0.0,3.669421296296296,2.5529610277865573,3.6826726254310107,0.34657359027997264,0.010053209030948756,0.5644910878657612,1.0,0.14795325336766554,0.0,55.54,high,422
722,user_722@gmail.com,DE,2025-02-17 16:19:36+00:00,2026-03-04 11:46:22+00:00,0.0,0,0,0,1,10.0,4.0,5.0,0.0,0.0,1.0,0.0,0.53,1.0,1.0,1.0,0.0,1.0,0.0,594.3532060185186,594.3532060185186,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.16,322.3532060185185,322.3532060185185,1396.9294907407407,1095.0,0.0,0.0,37.50946759259259,3.501283357667982,2.5752113803524543,0.34657359027997264,0.10276566463723998,0.7741768205564346,0.7202804949160951,0.14795325336766554,0.0,55.53,high,423
455,user_455@proton.me,AT,2024-09-07 12:02:05+00:00,2024-11-14 20:51:32+00:00,0.0,0,0,1,1,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,0.0,1788.1614930555556,1788.1614930555556,1.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,2.4640000000000004,1545.1614930555556,1095.0,512.4426273148148,512.4426273148148,0.0,0.0,365.0,2.043056733112554,2.919038053574825,0.34657359027997264,1.0,0.451744975851075,0.8164479972203406,0.14795325336766554,1.0,55.52,high,424
1000,user_1000@outlook.com,,2024-08-05 08:39:51+00:00,2024-11-11 08:48:20+00:00,3.0,0,0,1,1,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.2857142857142857,2.0,2.0,2.0,0.0,2.0,0.0,974.8983101851852,974.8983101851852,2.0,2.0,0.0,0.5,3.0,3.0,0.0,2.0,0.0,1.0,2.1439999999999997,374.6876736111111,374.6876736111111,556.509050925926,556.509050925926,0.0,0.0,365.0,2.170040860096681,2.4015850327761474,0.6993061443340549,1.0,0.4798227283912704,0.6717176186734388,0.2985357859225219,1.0,55.32,high,425
200,user_200@free.fr,AT,2024-05-23 23:40:56+00:00,2025-05-20 22:37:39+00:00,0.0,0,0,1,1,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,66.52803240740741,66.52803240740741,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.6,357.75324074074075,357.75324074074075,1549.3122916666666,1095.0,354.22520833333334,354.22520833333334,325.0571875,1.8498867797481746,2.0106641808836523,1.5603847548581826,0.8905676369863014,0.4090327229295417,0.5623779866640422,0.6661326986862341,0.8724224017257098,55.28,high,426
1045,user_1045@free.fr,BE,2021-04-17 09:25:30+00:00,2023-12-08 01:01:07+00:00,0.0,0,0,1,1,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,1.0,0.0,992.4246643518519,992.4246643518519,1.0,1.0,0.0,0.0,6.0,4.0,2.0,6.0,0.0,0.0,5.156000000000001,725.4246643518519,725.4246643518519,630.3306712962963,630.3306712962963,0.0,0.0,365.0,1.3931471805599454,4.867527693705226,0.34657359027997264,1.0,0.3080419790791851,1.0,0.14795325336766554,1.0,55.28,high,427
631,user_631@gmail.com,FR,2025-04-02 15:24:57+00:00,2026-01-03 05:02:59+00:00,1.0,0,0,0,1,9.0,4.0,4.0,1.0,0.0,0.0,0.0,0.6111111111111112,1.0,1.0,1.0,0.0,1.0,0.0,686.5764236111111,686.5764236111111,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.756,449.5764236111111,449.5764236111111,1647.3773148148148,1095.0,0.0,0.0,97.7895949074074,4.37138090549624,1.439405967787673,0.34657359027997264,0.26791669837645865,0.9665660916722366,0.4025984238705051,0.14795325336766554,0.1465282592302903,55.16,high,428
1086,user_1086@hotmail.com,DE,2023-08-15 11:24:23+00:00,2025-10-30 21:44:37+00:00,0.0,1,0,0,1,10.0,6.0,2.0,0.0,1.0,1.0,0.0,0.30999999999999994,1.0,1.0,1.0,1.0,0.0,0.0,255.75487268518518,255.75487268518518,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8640000000000001,341.7339930555556,341.7339930555556,974.2265277777777,974.2265277777777,352.97912037037037,352.97912037037037,162.09401620370372,2.9492029448943993,1.4415699218963471,1.562774512595372,0.4440931950786403,0.6521050500107881,0.4032036766851918,0.6671528930746528,0.3519169916186167,55.04,high,429
869,user_869@outlook.com,ES,2020-11-26 19:41:37+00:00,2025-02-23 21:17:17+00:00,0.0,0,0,1,1,17.0,13.0,3.0,0.0,0.0,1.0,0.0,0.1941176470588235,2.0,2.0,2.0,1.0,1.0,1.0,274.76836226851856,274.76836226851856,2.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.48,339.26033564814816,339.26033564814816,1292.0781944444445,1095.0,0.0,0.0,365.0,2.447213995224902,0.3973362367299218,2.8276563512859614,1.0,0.5411091181452679,0.1111339998818882,1.0,1.0,54.98,high,430
669,user_669@yahoo.fr,,2021-05-31 06:48:37+00:00,2024-11-06 06:36:57+00:00,0.0,0,0,1,1,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.24,1.0,1.0,1.0,1.0,0.0,0.0,262.5882291666667,262.5882291666667,1.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,2.04,741.824837962963,741.824837962963,599.4089467592593,599.4089467592593,598.2366087962963,598.2366087962963,365.0,1.8117766166719345,1.8834657113000794,1.5397207708399179,1.0,0.40060609707058753,0.5268008774126507,0.657311185019916,1.0,54.97,high,431
1079,user_1079@hotmail.com,IT,2022-11-13 07:01:43+00:00,2025-01-01 14:18:14+00:00,0.0,0,0,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,43.63633101851852,43.63633101851852,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.8640000000000001,341.9516435185185,341.9516435185185,1760.7393055555556,1095.0,331.3153125,331.3153125,365.0,2.161574089489423,1.4390042649758492,1.604321541387863,1.0,0.47795062125810944,0.4024860685499605,0.6848894380682958,1.0,54.89,high,432
864,user_864@hotmail.com,FR,2023-07-20 23:12:02+00:00,2025-09-05 00:36:28+00:00,0.0,0,0,1,1,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,1633.2831944444445,1633.2831944444445,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.676,1573.3665277777777,1095.0,487.4878009259259,487.4878009259259,0.0,0.0,217.97467592592594,1.859813847226612,3.614110689490945,0.34657359027997264,0.5971908929477423,0.4112277196644031,1.0,0.14795325336766554,0.5304001757294996,54.71,high,433
129,user_129@hotmail.com,IT,2025-05-11 01:17:40+00:00,2025-08-29 17:00:54+00:00,1.0,0,0,1,1,6.0,2.0,3.0,0.0,1.0,0.0,0.0,0.6333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,472.0673726851852,472.0673726851852,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.78,320.0673726851852,320.0673726851852,1373.9860185185184,1095.0,0.0,0.0,224.29104166666667,3.645927227967644,1.6619844496682383,0.34657359027997264,0.61449600456621,0.8061593595806834,0.4648530955878477,0.14795325336766554,0.5505746882535165,54.66,high,434
1502,user_1502@gmail.com,NL,2024-12-18 19:02:24+00:00,2026-03-16 06:38:29+00:00,-1.0,1,0,0,1,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,16.278125,16.278125,1.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,2.3680000000000003,341.2074074074074,341.2074074074074,1002.7339467592593,1002.7339467592593,383.9292824074074,383.9292824074074,25.723275462962963,1.8272212546340194,2.521696345141342,2.02492379723188,0.07047472729578894,0.40402109651241963,0.7053124669159871,0.864445739734648,0.0,54.61,high,435
564,user_564@yahoo.fr,CH,2023-11-30 19:02:23+00:00,2025-01-08 07:43:25+00:00,0.0,0,0,1,1,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.09999999999999999,1.0,1.0,2.0,1.0,1.0,0.0,221.47456597222222,221.47456597222222,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.0,0.0,1.696,328.39074074074074,328.39074074074074,1592.3947453703704,1095.0,0.0,0.0,365.0,0.8577944839498202,2.0213641717210153,2.3424533248940005,1.0,0.1896689123491652,0.5653707486387421,1.0,1.0,54.55,high,436
1888,user_1888@free.fr,BE,2023-04-27 20:58:55+00:00,2024-08-22 23:58:48+00:00,0.0,0,0,1,1,14.0,10.0,2.0,0.0,2.0,0.0,0.0,0.2571428571428572,1.0,1.0,1.0,1.0,0.0,0.0,359.5541782407407,359.5541782407407,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.72,866.1331134259259,866.1331134259259,1116.3196064814815,1095.0,893.5372685185185,893.5372685185185,365.0,2.991787833888312,0.585337688428216,1.5397207708399179,1.0,0.66152109281488,0.16371755853937534,0.657311185019916,1.0,54.52,high,437
1908,user_1908@yahoo.fr,IT,2024-05-09 16:49:51+00:00,2025-01-20 15:27:01+00:00,2.0,0,0,1,1,12.0,9.0,1.0,0.0,1.0,0.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,815.86375,815.86375,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.836,484.86375,484.86375,1418.2845138888888,1095.0,0.0,0.0,365.0,2.219627694453224,2.609496360042324,0.34657359027997264,1.0,0.49078698744774835,0.7298699221482113,0.14795325336766554,1.0,54.49,high,438
1604,user_1604@proton.me,,2024-10-03 12:31:02+00:00,2025-09-05 04:35:34+00:00,0.0,0,0,1,1,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,401.9877199074074,401.9877199074074,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,0.0,4.68,343.9877199074074,343.9877199074074,679.7217824074074,679.7217824074074,0.0,0.0,217.80863425925926,1.8310299018942933,4.446304042603817,0.34657359027997264,0.5967359842719432,0.40486323527280366,1.0,0.14795325336766554,0.5298698375855145,54.45,high,439
317,user_317@free.fr,ES,2024-01-21 14:59:56+00:00,2024-08-31 02:46:56+00:00,0.0,0,0,1,1,10.0,6.0,2.0,0.0,2.0,0.0,0.0,0.36,1.0,1.0,1.0,1.0,0.0,0.0,137.02620370370371,137.02620370370371,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.48,335.6866782407407,335.6866782407407,1262.3646180555556,1095.0,467.66047453703703,467.66047453703703,365.0,3.157346884315941,0.3973362367299218,1.5397207708399179,1.0,0.6981282354483664,0.1111339998818882,0.657311185019916,1.0,54.41,high,440
1089,user_1089@hotmail.com,IT,2023-01-20 19:54:23+00:00,2023-08-29 08:11:22+00:00,4.0,0,0,1,1,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333334,1.0,1.0,2.0,0.0,2.0,0.0,657.9848206018519,657.9848206018519,2.0,2.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.6000000000000001,904.2765625,904.2765625,1129.4411226851853,1095.0,0.0,0.0,365.0,3.8995346180665296,0.4690259636816715,0.6993061443340549,1.0,0.8622350732204788,0.1311854459119763,0.2985357859225219,1.0,54.4,high,441
1557,user_1557@proton.me,FR,2023-03-17 11:33:29+00:00,2026-01-07 14:10:38+00:00,1.0,0,0,0,1,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,1000.5633101851852,1000.5633101851852,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.6,1330.820474537037,1095.0,853.7139351851852,853.7139351851852,449.2571643518518,449.2571643518518,93.4092824074074,2.39861228866811,2.2243826870416763,1.5397207708399179,0.2559158422120751,0.5303626829636221,0.6221545442556606,0.657311185019916,0.1325375131244458,54.35,high,442
992,user_992@free.fr,CH,2023-10-04 05:20:47+00:00,2025-04-06 17:08:04+00:00,0.0,0,0,1,1,16.0,9.0,6.0,0.0,0.0,1.0,0.0,0.39375,1.0,1.0,1.0,0.0,1.0,0.0,1772.6964583333333,1772.6964583333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5760000000000001,1324.6964583333333,1095.0,1248.4354976851853,1095.0,0.0,0.0,365.0,3.4413543032232967,1.2869693826655573,0.34657359027997264,1.0,0.7609257694161916,0.35996227376151885,0.14795325336766554,1.0,54.19,high,443
654,user_654@proton.me,FR,2023-09-13 11:47:14+00:00,2025-10-22 12:56:32+00:00,1.0,0,0,0,1,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,1.0,0.0,1.0,0.0,850.7669907407408,850.7669907407408,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.9199999999999999,793.8086574074074,793.8086574074074,562.7829976851851,562.7829976851851,0.0,0.0,170.46074074074073,2.9476649250079014,2.524358652405308,0.34657359027997264,0.4670157280568239,0.6517649748943102,0.7060571079222899,0.14795325336766554,0.37864036323541894,54.0,high,444
976,user_976@outlook.com,NL,2020-11-21 18:05:27+00:00,2023-01-07 06:25:02+00:00,2.0,0,0,1,1,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,1.0,0.0,1.0,0.0,1119.0249074074075,1119.0249074074075,1.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,2.2800000000000002,852.0249074074075,852.0249074074075,379.7057638888889,379.7057638888889,0.0,0.0,365.0,2.4862943611198904,2.2559437106748197,0.34657359027997264,1.0,0.5497502677821586,0.6309820874608433,0.14795325336766554,1.0,53.88,high,445
1288,user_1288@outlook.com,PT,2023-09-06 17:26:14+00:00,2025-03-21 15:25:47+00:00,4.0,0,0,1,1,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,596.9008564814815,596.9008564814815,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.7999999999999998,448.90085648148147,448.90085648148147,584.7234953703704,584.7234953703704,0.0,0.0,365.0,2.2652789553347765,2.6248964795094416,0.2079441541679836,1.0,0.5008810427964169,0.7341772989158708,0.08877195202059933,1.0,53.84,high,446
1144,user_1144@proton.me,PT,2021-06-16 09:45:01+00:00,2026-01-21 16:19:44+00:00,4.0,0,0,0,1,6.0,4.0,1.0,0.0,0.0,1.0,0.0,0.21666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,71.00030092592593,71.00030092592593,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.2560000000000002,317.34153935185185,317.34153935185185,446.7545949074074,446.7545949074074,399.34123842592595,399.34123842592595,79.31962962962963,1.7691391055295522,2.8782824714713837,1.5397207708399179,0.2173140537798072,0.3911784188621507,0.8050487578910849,0.657311185019916,0.08753507214942507,53.82,high,447
1609,user_1609@gmail.com,CH,2025-04-14 17:33:31+00:00,2025-06-25 12:44:54+00:00,2.0,0,0,1,1,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,0.0,106.45996527777778,106.45996527777778,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7200000000000001,326.73782407407407,326.73782407407407,353.1748842592593,353.1748842592593,338.2778587962963,338.2778587962963,289.4688194444444,2.346198349043554,1.4078943109804336,1.590968712874418,0.7930652587519025,0.5187733161554462,0.39378468844905085,0.6791890775225635,0.7587529268225779,53.74,high,448
1224,user_1224@gmail.com,PT,2022-02-23 03:23:14+00:00,2023-01-15 16:55:16+00:00,0.0,0,0,1,1,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.32857142857142857,2.0,2.0,2.0,1.0,1.0,0.0,198.9650925925926,198.9650925925926,2.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.32000000000000006,319.24439814814815,319.24439814814815,1905.7652662037037,1095.0,0.0,0.0,365.0,2.4010203933325784,0.2905111226303037,2.3424533248940005,1.0,0.5308951445276433,0.08125526967737567,1.0,1.0,53.67,high,449
1621,user_1621@gmail.com,FR,2021-02-23 01:18:22+00:00,2024-08-30 12:06:21+00:00,3.0,0,0,1,1,7.0,3.0,3.0,0.0,0.0,0.0,1.0,0.4571428571428572,1.0,1.0,1.0,0.0,1.0,0.0,510.72099537037036,510.72099537037036,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.44,332.72099537037036,332.72099537037036,1213.9958680555555,1095.0,0.0,0.0,365.0,2.8949916969564575,1.799258782442392,0.34657359027997264,1.0,0.6401182762253766,0.5032483997963556,0.14795325336766554,1.0,53.66,high,450
138,user_138@outlook.com,DE,2023-05-04 19:26:37+00:00,2024-06-01 20:12:38+00:00,1.0,0,0,1,1,10.0,4.0,5.0,0.0,0.0,0.0,1.0,0.52,1.0,1.0,1.0,1.0,0.0,0.0,67.04806712962963,67.04806712962963,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.5292592592593,350.5292592592593,0.0,0.0,553.4811921296297,553.4811921296297,365.0,3.4505659728184814,0.0,1.5397207708399179,1.0,0.7629625828787747,0.0,0.657311185019916,1.0,53.66,high,451
